Column1,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,Site,TruePlot,SiteCode,FireFreq,ConcatenatedPlot,Plot,ConcatPlot2,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb,Fire Frequency Category
70014,Billardiera floribunda,0.13,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Billardiera floribunda,Billardiera,floribunda,Pittosporaceae,am,Unburnt
70015,Billardiera variifolia,0.01,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Billardiera variifolia,Billardiera,variifolia,Pittosporaceae,am,Unburnt
70016,Tetrarrhena laevis,2.2,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Ehrharta laevis,Ehrharta,laevis,Poaceae,am,Unburnt
70017,Austrostipa campylachne,0.08,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Stipa campylachne,Stipa,campylachne,Poaceae,am,Unburnt
70018,Amphipogon amphipogonoides,0.01,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Amphipogon amphipogonoides,Amphipogon,amphipogonoides,Poaceae,am,Unburnt
70019,Austrostipa flavescens,0.01,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Stipa flavescens,Stipa,flavescens,Poaceae,am,Unburnt
70020,Hakea lissocarpha,2.32,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Hakea lissocarpha,Hakea,lissocarpha,Proteaceae,am,Unburnt
70021,Banksia bipinnatifida,0.01,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Dryandra bipinnatifida,Dryandra,bipinnatifida,Proteaceae,am,Unburnt
70022,Desmocladus fasciculatus,1.6,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Desmocladus fasciculatus,Desmocladus,fasciculatus,Restionaceae,am,Unburnt
70023,Trymalium ledifolium,0.07,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Trymalium ledifolium,Trymalium,ledifolium,Rhamnaceae,ecto,Unburnt
70024,Opercularia hispidula,0.02,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Opercularia hispidula,Opercularia,hispidula,Rubiaceae,am,Unburnt
70025,Boronia spathulata,0.13,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Boronia spathulata,Boronia,spathulata,Rutaceae,am,Unburnt
70026,Stylidium amoenum,0.03,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Stylidium amoenum,Stylidium,amoenum,Stylidiaceae,am,Unburnt
70027,Pimelea rosea,0.05,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Pimelea rosea,Pimelea,rosea,Thymelaeaceae,am,Unburnt
70028,Pimelea suaveolens,0.05,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Pimelea suaveolens,Pimelea,suaveolens,Thymelaeaceae,am,Unburnt
70029,Agrostocrinum scabrum,0.07,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Agrostocrinum scabrum,Agrostocrinum,scabrum,Xanthorrhoeaceae,am,Unburnt
70030,Tricoryne elatior,0.01,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Tricoryne elatior,Tricoryne,elatior,Xanthorrhoeaceae,am,Unburnt
70031,Tricoryne humilis,0.01,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Tricoryne humilis,Tricoryne,humilis,Xanthorrhoeaceae,am,Unburnt
70032,Macrozamia riedlei,4.66,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Macrozamia riedlei,Macrozamia,riedlei,Zamiaceae,am,Unburnt
70033,Orianthera serpyllifolia,0.44,percent,Percent cover,2015,101,"Yackelup, Perup Forest, southwest Australia",Yackelup,6_LU,EE,0,6_LUEE-0,6_LUEE-0,6_LU-0,0,0,NA,1981,UB,CONT,Orianthera serpyllifolia,Orianthera,serpyllifolia,Loganiaceae,am,Unburnt
58034,Acacia browniana,3.31,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Acacia browniana,Acacia,browniana,Leguminosae,ecto,High
58044,Acacia extensa,0.06,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Acacia extensa,Acacia,extensa,Leguminosae,ecto,High
58037,Acacia obovata,0.33,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Acacia obovata,Acacia,obovata,Leguminosae,ecto,High
58048,Acacia tayloriana,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Acacia tayloriana,Acacia,tayloriana,Leguminosae,ecto,High
58065,Adenanthos barbigerus,0.95,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Adenanthos barbigerus,Adenanthos,barbigerus,Proteaceae,am,High
58084,Agrostocrinum scabrum,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Agrostocrinum scabrum,Agrostocrinum,scabrum,Xanthorrhoeaceae,am,High
58016,Allocasuarina fraseriana,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Allocasuarina fraseriana,Allocasuarina,fraseriana,Casuarinaceae,ecto,High
58028,Amperea ericoides,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Amperea ericoides,Amperea,ericoides,Euphorbiaceae,am,High
58061,Amphipogon amphipogonoides,0.02,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Amphipogon amphipogonoides,Amphipogon,amphipogonoides,Poaceae,am,High
58008,Anarthria prolifera,2,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Anarthria prolifera,Anarthria,prolifera,Anarthriaceae,am,High
58070,Banksia dallanneyi,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Dryandra lindleyana,Dryandra,lindleyana,Proteaceae,am,High
58066,Banksia grandis,0.87,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Banksia grandis,Banksia,grandis,Proteaceae,am,High
58059,Billardiera variifolia,0.04,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Billardiera variifolia,Billardiera,variifolia,Pittosporaceae,am,High
58076,Boronia crenulata,0.3,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Boronia crenulata,Boronia,crenulata,Rutaceae,am,High
58077,Boronia spathulata,0.23,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Boronia spathulata,Boronia,spathulata,Rutaceae,am,High
58036,Bossiaea linophylla,1,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Bossiaea linophylla,Bossiaea,linophylla,Leguminosae,ecto,High
58035,Bossiaea ornata,1.06,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Bossiaea ornata,Bossiaea,ornata,Leguminosae,ecto,High
58053,Corymbia calophylla,2.57,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Corymbia calophylla,Corymbia,calophylla,Myrtaceae,ecto,High
58031,Dampiera alata,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Dampiera alata,Dampiera,alata,Goodeniaceae,ecto,High
58029,Dampiera linearis,0.15,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Dampiera linearis,Dampiera,linearis,Goodeniaceae,ecto,High
58040,Daviesia preissii,0.26,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Daviesia preissii,Daviesia,preissii,Leguminosae,ecto,High
58075,Desmocladus fasciculatus,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Desmocladus fasciculatus,Desmocladus,fasciculatus,Restionaceae,am,High
58073,Desmocladus flexuosus,0.06,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Desmocladus flexuosus,Desmocladus,flexuosus,Restionaceae,am,High
58054,Eucalyptus marginata,0.36,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Eucalyptus marginata,Eucalyptus,marginata,Myrtaceae,ecto,High
58056,Eucalyptus megacarpa,0.25,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Eucalyptus megacarpa,Eucalyptus,megacarpa,Myrtaceae,ecto,High
58049,Eutaxia virgata,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Eutaxia virgata,Eutaxia,virgata,Leguminosae,ecto,High
58038,Gompholobium confertum,0.33,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Gompholobium confertum,Gompholobium,confertum,Leguminosae,ecto,High
58041,Gompholobium knightianum,0.2,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Gompholobium knightianum,Gompholobium,knightianum,Leguminosae,ecto,High
58043,Gompholobium ovatum,0.1,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Gompholobium ovatum,Gompholobium,ovatum,Leguminosae,ecto,High
58046,Gompholobium preissii,0.03,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Gompholobium preissii,Gompholobium,preissii,Leguminosae,ecto,High
58068,Grevillea pulchella,0.08,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Grevillea pulchella,Grevillea,pulchella,Proteaceae,am,High
58063,Hakea amplexicaulis,1.36,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hakea amplexicaulis,Hakea,amplexicaulis,Proteaceae,am,High
58071,Hakea prostrata,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hakea prostrata,Hakea,prostrata,Proteaceae,am,High
58062,Hakea ruscifolia,2.75,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hakea ruscifolia,Hakea,ruscifolia,Proteaceae,am,High
58033,Hemigenia incana,1.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hemigenia incana,Hemigenia,incana,Lamiaceae,am,High
58024,Hibbertia acerosa,0.27,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hibbertia acerosa,Hibbertia,acerosa,Dilleniaceae,am,High
58023,Hibbertia amplexicaulis,0.36,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hibbertia amplexicaulis,Hibbertia,amplexicaulis,Dilleniaceae,am,High
58022,Hibbertia commutata,1.02,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hibbertia commutata,Hibbertia,commutata,Dilleniaceae,am,High
58021,Hibbertia quadricolor,1.48,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hibbertia quadricolor,Hibbertia,quadricolor,Dilleniaceae,am,High
58042,Hovea chorizemifolia,0.14,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hovea chorizemifolia,Hovea,chorizemifolia,Leguminosae,nfix,High
58039,Hovea elliptica,0.31,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hovea elliptica,Hovea,elliptica,Leguminosae,nfix,High
58045,Hovea trisperma,0.06,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hovea trisperma,Hovea,trisperma,Leguminosae,nfix,High
58055,Hypocalymma angustifolium,0.3,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Hypocalymma angustifolium,Hypocalymma,angustifolium,Myrtaceae,ecto,High
58064,Isopogon sphaerocephalus,1.36,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Isopogon sphaerocephalus,Isopogon,sphaerocephalus,Proteaceae,am,High
58047,Kennedia coccinea,0.02,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Kennedia coccinea,Kennedia,coccinea,Leguminosae,nfix,High
58019,Lepidosperma leptostachyum,0.82,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lepidosperma leptostachyum,Lepidosperma,leptostachyum,Cyperaceae,am,High
58018,Lepidosperma squamatum,0.86,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lepidosperma squamatum,Lepidosperma,squamatum,Cyperaceae,am,High
58078,Leptomeria cunninghamii,0.06,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Leptomeria cunninghamii,Leptomeria,cunninghamii,Santalaceae,am,High
58027,Leucopogon capitellatus,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Leucopogon capitellatus,Leucopogon,capitellatus,Ericaceae,erm,High
58050,Lindsaea linearis,1.81,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lindsaea linearis,Lindsaea,linearis,Lindsaeaceae,am,High
58015,Lomandra caespitosa,0.06,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lomandra caespitosa,Lomandra,caespitosa,Asparagaceae,am,High
58013,Lomandra hermaphrodita,0.18,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lomandra hermaphrodita,Lomandra,hermaphrodita,Asparagaceae,am,High
58011,Lomandra integra,0.3,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lomandra integra,Lomandra,integra,Asparagaceae,am,High
58014,Lomandra sericea,0.12,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lomandra sericea,Lomandra,sericea,Asparagaceae,am,High
58012,Lomandra sonderi,0.21,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Lomandra sonderi,Lomandra,sonderi,Asparagaceae,am,High
58074,Loxocarya cinerea,0.05,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Loxocarya cinerea,Loxocarya,cinerea,Restionaceae,am,High
58057,Olax benthamiana,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Olax benthamiana,Olax,benthamiana,Olacaceae,am,High
58085,Orianthera serpyllifolia,0.06,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Orianthera serpyllifolia,Orianthera,serpyllifolia,Loganiaceae,am,High
58032,Patersonia umbrosa,10.1,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Patersonia umbrosa,Patersonia,umbrosa,Iridaceae,am,High
58009,Pentapeltis silvatica,0.19,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Pentapeltis silvatica,Pentapeltis,silvatica,Apiaceae,am,High
58067,Persoonia longifolia,0.13,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Persoonia longifolia,Persoonia,longifolia,Proteaceae,am,High
58069,Petrophile diversifolia,0.05,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Petrophile diversifolia,Petrophile,diversifolia,Proteaceae,am,High
58072,Petrophile linearis,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Petrophile linearis,Petrophile,linearis,Proteaceae,am,High
58082,Pimelea rosea,0.11,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Pimelea rosea,Pimelea,rosea,Thymelaeaceae,am,High
58083,Pimelea sylvestris,0.02,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Pimelea sylvestris,Pimelea,sylvestris,Thymelaeaceae,am,High
58017,Platysace tenuissima,0.02,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Platysace tenuissima,Platysace,tenuissima,Compositae,ecto,High
58058,Poranthera huegelii,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Poranthera huegelii,Poranthera,huegelii,Phyllanthaceae,ecto,High
58030,Scaevola calliptera,0.12,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Scaevola calliptera,Scaevola,calliptera,Goodeniaceae,ecto,High
58080,Stylidium amoenum,0.01,percent,Percent cover,2015,100,"McCorkill, Perup Forest, southwest Australia",McCorkill,6_VF,BB,0.25,6_VFBB-0.25,6_VFBB-0.25,6_VF-0.25,8,32,1983,0,P,MAR-MAY,Stylidium amoenum,Stylidium,amoenum,Stylidiaceae,am,High
